year,county,level,a_y,r_y,n_y,p_y,l_y,ca_y,cl_y,ca_avg_y,cl_avg_y,a_yplus10,l_yplus10
2014,Stearns,Felony,516,458,1196,NA,NA,NA,NA,NA,NA,NA,NA
2014,Stearns,Gross Misdemeanor,476,409,748,NA,NA,NA,NA,NA,NA,NA,NA
2014,Stearns,Misdemeanor,999,931,1032,NA,NA,NA,NA,NA,NA,NA,NA
2014,Stearns,Juvenile,320,329,234,NA,NA,NA,NA,NA,NA,NA,NA
2014,Steele,Felony,127,132,295,NA,NA,NA,NA,NA,NA,NA,NA
2014,Steele,Gross Misdemeanor,122,163,304,NA,NA,NA,NA,NA,NA,NA,NA
2014,Steele,Misdemeanor,246,226,331,NA,NA,NA,NA,NA,NA,NA,NA
2014,Steele,Juvenile,118,119,69,NA,NA,NA,NA,NA,NA,NA,NA
2014,Stevens,Felony,16,15,28,NA,NA,NA,NA,NA,NA,NA,NA
2014,Stevens,Gross Misdemeanor,15,23,27,NA,NA,NA,NA,NA,NA,NA,NA
2014,Stevens,Misdemeanor,29,31,28,NA,NA,NA,NA,NA,NA,NA,NA
2014,Stevens,Juvenile,17,13,19,NA,NA,NA,NA,NA,NA,NA,NA
2014,Swift,Felony,29,29,62,NA,NA,NA,NA,NA,NA,NA,NA
2014,Swift,Gross Misdemeanor,27,34,52,NA,NA,NA,NA,NA,NA,NA,NA
2014,Swift,Misdemeanor,51,47,47,NA,NA,NA,NA,NA,NA,NA,NA
2014,Swift,Juvenile,16,14,11,NA,NA,NA,NA,NA,NA,NA,NA
2014,Todd,Felony,101,92,206,NA,NA,NA,NA,NA,NA,NA,NA
2014,Todd,Gross Misdemeanor,69,75,122,NA,NA,NA,NA,NA,NA,NA,NA
2014,Todd,Misdemeanor,83,58,79,NA,NA,NA,NA,NA,NA,NA,NA
2014,Todd,Juvenile,34,28,21,NA,NA,NA,NA,NA,NA,NA,NA
2014,Traverse,Felony,12,17,28,NA,NA,NA,NA,NA,NA,NA,NA
2014,Traverse,Gross Misdemeanor,11,10,16,NA,NA,NA,NA,NA,NA,NA,NA
2014,Traverse,Misdemeanor,9,7,11,NA,NA,NA,NA,NA,NA,NA,NA
2014,Traverse,Juvenile,8,7,12,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wabasha,Felony,51,57,132,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wabasha,Gross Misdemeanor,48,33,81,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wabasha,Misdemeanor,89,104,98,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wabasha,Juvenile,23,27,29,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wadena,Felony,66,64,151,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wadena,Gross Misdemeanor,50,41,85,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wadena,Misdemeanor,32,30,46,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wadena,Juvenile,24,32,18,NA,NA,NA,NA,NA,NA,NA,NA
2014,Waseca,Felony,55,55,87,NA,NA,NA,NA,NA,NA,NA,NA
2014,Waseca,Gross Misdemeanor,50,65,108,NA,NA,NA,NA,NA,NA,NA,NA
2014,Waseca,Misdemeanor,95,76,97,NA,NA,NA,NA,NA,NA,NA,NA
2014,Waseca,Juvenile,15,12,22,NA,NA,NA,NA,NA,NA,NA,NA
2014,Washington,Felony,503,604,1198,NA,NA,NA,NA,NA,NA,NA,NA
2014,Washington,Gross Misdemeanor,355,487,920,NA,NA,NA,NA,NA,NA,NA,NA
2014,Washington,Misdemeanor,784,806,1363,NA,NA,NA,NA,NA,NA,NA,NA
2014,Washington,Juvenile,253,261,186,NA,NA,NA,NA,NA,NA,NA,NA
2014,Watonwan,Felony,26,42,122,NA,NA,NA,NA,NA,NA,NA,NA
2014,Watonwan,Gross Misdemeanor,15,32,51,NA,NA,NA,NA,NA,NA,NA,NA
2014,Watonwan,Misdemeanor,46,37,59,NA,NA,NA,NA,NA,NA,NA,NA
2014,Watonwan,Juvenile,46,42,45,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wilkin,Felony,18,13,25,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wilkin,Gross Misdemeanor,27,30,48,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wilkin,Misdemeanor,39,47,37,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wilkin,Juvenile,16,21,14,NA,NA,NA,NA,NA,NA,NA,NA
2014,Winona,Felony,120,139,404,NA,NA,NA,NA,NA,NA,NA,NA
2014,Winona,Gross Misdemeanor,121,102,210,NA,NA,NA,NA,NA,NA,NA,NA
2014,Winona,Misdemeanor,223,204,246,NA,NA,NA,NA,NA,NA,NA,NA
2014,Winona,Juvenile,59,62,84,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wright,Felony,277,265,809,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wright,Gross Misdemeanor,338,429,763,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wright,Misdemeanor,575,557,781,NA,NA,NA,NA,NA,NA,NA,NA
2014,Wright,Juvenile,187,233,153,NA,NA,NA,NA,NA,NA,NA,NA
2014,Yellow Medicine,Felony,44,40,58,NA,NA,NA,NA,NA,NA,NA,NA
2014,Yellow Medicine,Gross Misdemeanor,27,42,35,NA,NA,NA,NA,NA,NA,NA,NA
2014,Yellow Medicine,Misdemeanor,38,44,34,NA,NA,NA,NA,NA,NA,NA,NA
2014,Yellow Medicine,Juvenile,19,13,16,NA,NA,NA,NA,NA,NA,NA,NA
2015,Aitkin,Felony,97,77,209,0.5649717514124294,2.2987012987012987,0.07777777777777778,NA,NA,NA,NA,NA
2015,Aitkin,Gross Misdemeanor,88,82,197,0.583756345177665,2.402439024390244,0,NA,NA,NA,NA,NA
2015,Aitkin,Misdemeanor,105,77,132,0.2803738317757009,1.3896103896103897,0.2962962962962963,NA,NA,NA,NA,NA
2015,Aitkin,Juvenile,39,30,42,0.14285714285714285,1.1666666666666665,0.625,NA,NA,NA,NA,NA
2015,Anoka,Felony,942,868,2695,0.662125340599455,2.959677419354839,0.026143790849673203,NA,NA,NA,NA,NA
2015,Anoka,Gross Misdemeanor,669,898,2109,0.6150878696956709,2.597995545657016,-0.0823045267489712,NA,NA,NA,NA,NA
2015,Anoka,Misdemeanor,1497,1816,2186,0.2889584964761159,1.4063876651982377,-0.026657997399219768,NA,NA,NA,NA,NA
2015,Anoka,Juvenile,594,594,394,-0.5,0.6666666666666666,-0.008347245409015025,NA,NA,NA,NA,NA
2015,Becker,Felony,137,94,386,0.7025316455696202,3.361702127659574,0.3300970873786408,NA,NA,NA,NA,NA
2015,Becker,Gross Misdemeanor,56,59,112,0.528,2.1186440677966103,0,NA,NA,NA,NA,NA
2015,Becker,Misdemeanor,21,20,25,0.2,1.25,0.23529411764705882,NA,NA,NA,NA,NA
2015,Becker,Juvenile,80,88,62,-0.3333333333333333,0.75,-0.10112359550561797,NA,NA,NA,NA,NA
2015,Beltrami,Felony,197,174,621,0.6958041958041958,3.2873563218390807,0.1005586592178771,NA,NA,NA,NA,NA
2015,Beltrami,Gross Misdemeanor,78,95,174,0.5202020202020202,2.0842105263157897,0.0684931506849315,NA,NA,NA,NA,NA
2015,Beltrami,Misdemeanor,69,59,105,0.44339622641509435,1.7966101694915255,-0.014285714285714285,NA,NA,NA,NA,NA
2015,Beltrami,Juvenile,89,79,84,-0.06756756756756757,0.9367088607594937,0.15584415584415584,NA,NA,NA,NA,NA
2015,Benton,Felony,108,183,353,0.5355329949238579,2.1530054644808745,-0.17557251908396945,NA,NA,NA,NA,NA
2015,Benton,Gross Misdemeanor,131,167,290,0.4892966360856269,1.9580838323353293,-0.16560509554140126,NA,NA,NA,NA,NA
2015,Benton,Misdemeanor,294,258,342,0.1757188498402556,1.2131782945736433,0.05755395683453238,NA,NA,NA,NA,NA
2015,Benton,Juvenile,85,73,70,-0.25862068965517243,0.7945205479452055,0.1038961038961039,NA,NA,NA,NA,NA
2015,Big Stone,Felony,10,6,28,0.7692307692307693,4.333333333333334,-0.23076923076923078,NA,NA,NA,NA,NA
2015,Big Stone,Gross Misdemeanor,13,20,33,0.47368421052631576,1.8999999999999997,-0.35,NA,NA,NA,NA,NA
2015,Big Stone,Misdemeanor,15,23,10,-0.4375,0.6956521739130435,-0.11764705882352941,NA,NA,NA,NA,NA
2015,Big Stone,Juvenile,13,13,9,-0.4444444444444444,0.6923076923076923,0.4444444444444444,NA,NA,NA,NA,NA
2015,Blue Earth,Felony,354,300,663,0.5016611295681063,2.0066666666666664,0.2872727272727273,NA,NA,NA,NA,NA
2015,Blue Earth,Gross Misdemeanor,155,171,287,0.43934426229508194,1.783625730994152,-0.23267326732673269,NA,NA,NA,NA,NA
2015,Blue Earth,Misdemeanor,289,246,296,0.05019305019305019,1.0528455284552847,0.01048951048951049,NA,NA,NA,NA,NA
2015,Blue Earth,Juvenile,140,132,105,-0.36082474226804123,0.7348484848484849,0.42857142857142855,NA,NA,NA,NA,NA
2015,Brown,Felony,71,68,182,0.6243093922651933,2.661764705882353,0.18333333333333332,NA,NA,NA,NA,NA
2015,Brown,Gross Misdemeanor,69,64,148,0.5328467153284672,2.140625,-0.06756756756756757,NA,NA,NA,NA,NA
2015,Brown,Misdemeanor,203,210,205,0,1,0.0797872340425532,NA,NA,NA,NA,NA
2015,Brown,Juvenile,42,43,30,-0.34375,0.7441860465116279,0.13513513513513514,NA,NA,NA,NA,NA
2015,Carlton,Felony,148,123,367,0.6515580736543909,2.8699186991869916,0.07246376811594203,NA,NA,NA,NA,NA
2015,Carlton,Gross Misdemeanor,47,60,115,0.52,2.0833333333333335,-0.1896551724137931,NA,NA,NA,NA,NA
2015,Carlton,Misdemeanor,39,29,64,0.43137254901960786,1.7586206896551724,0.4444444444444444,NA,NA,NA,NA,NA
2015,Carlton,Juvenile,13,29,11,0.03333333333333333,1.0344827586206897,-0.5357142857142857,NA,NA,NA,NA,NA
2015,Carver,Felony,144,160,447,0.6819085487077535,3.1437500000000003,-0.21739130434782608,NA,NA,NA,NA,NA
2015,Carver,Gross Misdemeanor,185,155,393,0.5753424657534246,2.354838709677419,0.027777777777777776,NA,NA,NA,NA,NA
2015,Carver,Misdemeanor,280,297,371,0.25,1.3333333333333333,-0.06354515050167224,NA,NA,NA,NA,NA
2015,Carver,Juvenile,155,132,149,-0.056,0.9469696969696969,0.2109375,NA,NA,NA,NA,NA
2015,Cass,Felony,175,134,483,0.6912442396313364,3.238805970149254,0.3779527559055118,NA,NA,NA,NA,NA
2015,Cass,Gross Misdemeanor,110,127,208,0.44298245614035087,1.7952755905511808,0.1,NA,NA,NA,NA,NA
2015,Cass,Misdemeanor,90,79,108,0.18556701030927836,1.2278481012658229,0.058823529411764705,NA,NA,NA,NA,NA
2015,Cass,Juvenile,54,57,60,0.109375,1.1228070175438596,0.22727272727272727,NA,NA,NA,NA,NA
2015,Chippewa,Felony,44,37,80,0.44776119402985076,1.8108108108108107,-0.06382978723404255,NA,NA,NA,NA,NA
2015,Chippewa,Gross Misdemeanor,32,35,39,0.125,1.1428571428571428,0.6842105263157895,NA,NA,NA,NA,NA
2015,Chippewa,Misdemeanor,40,45,35,0.08163265306122448,1.0888888888888888,-0.09090909090909091,NA,NA,NA,NA,NA
2015,Chippewa,Juvenile,17,13,17,-0.18181818181818182,0.8461538461538461,0,NA,NA,NA,NA,NA
2015,Chisago,Felony,168,190,406,0.5465393794749404,2.205263157894737,0.037037037037037035,NA,NA,NA,NA,NA
2015,Chisago,Gross Misdemeanor,142,179,416,0.6013363028953229,2.508379888268156,-0.2604166666666667,NA,NA,NA,NA,NA
2015,Chisago,Misdemeanor,292,399,494,0.335,1.5037593984962405,-0.23759791122715404,NA,NA,NA,NA,NA
2015,Chisago,Juvenile,68,96,48,-0.23076923076923078,0.8125,-0.2608695652173913,NA,NA,NA,NA,NA
2015,Clay,Felony,242,224,523,0.552,2.232142857142857,0.24742268041237114,NA,NA,NA,NA,NA
2015,Clay,Gross Misdemeanor,77,92,152,0.4588235294117647,1.8478260869565215,-0.15384615384615385,NA,NA,NA,NA,NA
2015,Clay,Misdemeanor,61,90,76,0.14285714285714285,1.1666666666666665,-0.2823529411764706,NA,NA,NA,NA,NA
2015,Clay,Juvenile,123,140,95,-0.23893805309734514,0.8071428571428572,-0.10218978102189781,NA,NA,NA,NA,NA
2015,Clearwater,Felony,30,18,135,0.8524590163934426,6.777777777777775,0,NA,NA,NA,NA,NA
2015,Clearwater,Gross Misdemeanor,24,19,47,0.5476190476190477,2.210526315789474,0.2631578947368421,NA,NA,NA,NA,NA
2015,Clearwater,Misdemeanor,13,5,23,0.6875,3.2,0.18181818181818182,NA,NA,NA,NA,NA
2015,Clearwater,Juvenile,18,13,16,-0.08333333333333333,0.9230769230769231,0.5,NA,NA,NA,NA,NA
2015,Cook,Felony,16,20,40,0.5348837209302325,2.15,0.06666666666666667,NA,NA,NA,NA,NA
2015,Cook,Gross Misdemeanor,14,16,40,0.6,2.5,-0.3333333333333333,NA,NA,NA,NA,NA
2015,Cook,Misdemeanor,8,13,16,0.38095238095238093,1.6153846153846154,0,NA,NA,NA,NA,NA
2015,Cook,Juvenile,4,7,3,-0.16666666666666666,0.8571428571428571,-0.2,NA,NA,NA,NA,NA
2015,Cottonwood,Felony,46,32,130,0.6862745098039216,3.1875,0.045454545454545456,NA,NA,NA,NA,NA
2015,Cottonwood,Gross Misdemeanor,32,43,64,0.410958904109589,1.697674418604651,-0.058823529411764705,NA,NA,NA,NA,NA
2015,Cottonwood,Misdemeanor,67,49,71,0.125,1.1428571428571428,0.425531914893617,NA,NA,NA,NA,NA
2015,Cottonwood,Juvenile,26,31,27,0.06060606060606061,1.064516129032258,-0.037037037037037035,NA,NA,NA,NA,NA
2015,Crow Wing,Felony,253,221,714,0.6706408345752608,3.0361990950226243,-0.03435114503816794,NA,NA,NA,NA,NA
2015,Crow Wing,Gross Misdemeanor,162,121,429,0.6928934010152284,3.2561983471074383,0.018867924528301886,NA,NA,NA,NA,NA
2015,Crow Wing,Misdemeanor,231,180,499,0.6086956521739131,2.555555555555556,-0.13157894736842105,NA,NA,NA,NA,NA
2015,Crow Wing,Juvenile,38,52,70,0.38095238095238093,1.6153846153846154,0.05555555555555555,NA,NA,NA,NA,NA
2015,Dakota,Felony,872,883,2997,0.7028936742934051,3.365798414496036,-0.020224719101123594,NA,NA,NA,NA,NA
2015,Dakota,Gross Misdemeanor,838,668,2001,0.6398921832884097,2.776946107784431,0.060759493670886074,NA,NA,NA,NA,NA
2015,Dakota,Misdemeanor,1146,1174,1854,0.3898128898128898,1.638841567291312,-0.09119746233148295,NA,NA,NA,NA,NA
2015,Dakota,Juvenile,339,322,381,0.1178082191780822,1.1335403726708073,0.014970059880239521,NA,NA,NA,NA,NA
2015,Dodge,Felony,53,28,167,0.8068965517241379,5.178571428571427,1.0384615384615385,NA,NA,NA,NA,NA
2015,Dodge,Gross Misdemeanor,24,30,64,0.5833333333333334,2.4000000000000004,-0.2727272727272727,NA,NA,NA,NA,NA
2015,Dodge,Misdemeanor,49,43,47,0.022727272727272728,1.0232558139534884,0.13953488372093023,NA,NA,NA,NA,NA
2015,Dodge,Juvenile,34,34,30,-0.1724137931034483,0.8529411764705881,-0.17073170731707318,NA,NA,NA,NA,NA
2015,Douglas,Felony,84,109,254,0.6021897810218978,2.5137614678899083,-0.11578947368421053,NA,NA,NA,NA,NA
2015,Douglas,Gross Misdemeanor,103,130,206,0.4247787610619469,1.7384615384615385,-0.1693548387096774,NA,NA,NA,NA,NA
2015,Douglas,Misdemeanor,188,149,194,0.09146341463414634,1.1006711409395973,0.056179775280898875,NA,NA,NA,NA,NA
2015,Douglas,Juvenile,76,67,68,-0.11666666666666667,0.8955223880597015,0.0410958904109589,NA,NA,NA,NA,NA
2015,Faribault,Felony,51,43,148,0.6950354609929078,3.2790697674418605,0.04081632653061224,NA,NA,NA,NA,NA
2015,Faribault,Gross Misdemeanor,28,25,54,0.5283018867924528,2.12,-0.06666666666666667,NA,NA,NA,NA,NA
2015,Faribault,Misdemeanor,45,45,48,0.08163265306122448,1.0888888888888888,-0.021739130434782608,NA,NA,NA,NA,NA
2015,Faribault,Juvenile,31,30,26,-0.2,0.8333333333333334,-0.3541666666666667,NA,NA,NA,NA,NA
2015,Fillmore,Felony,23,45,97,0.6086956521739131,2.555555555555556,-0.3235294117647059,NA,NA,NA,NA,NA
2015,Fillmore,Gross Misdemeanor,29,40,63,0.4666666666666667,1.875,-0.21621621621621623,NA,NA,NA,NA,NA
2015,Fillmore,Misdemeanor,64,82,68,0.05747126436781609,1.0609756097560976,-0.26436781609195403,NA,NA,NA,NA,NA
2015,Fillmore,Juvenile,10,12,27,0.6129032258064516,2.5833333333333335,-0.6296296296296297,NA,NA,NA,NA,NA
2015,Freeborn,Felony,136,92,251,0.5619047619047619,2.282608695652174,0.6190476190476191,NA,NA,NA,NA,NA
2015,Freeborn,Gross Misdemeanor,109,84,165,0.44,1.7857142857142856,0.5352112676056338,NA,NA,NA,NA,NA
2015,Freeborn,Misdemeanor,151,151,175,0.32286995515695066,1.4768211920529801,0.055944055944055944,NA,NA,NA,NA,NA
2015,Freeborn,Juvenile,77,81,96,0.13829787234042554,1.1604938271604939,0.06944444444444445,NA,NA,NA,NA,NA
2015,Goodhue,Felony,177,174,409,0.5745721271393643,2.3505747126436782,0.059880239520958084,NA,NA,NA,NA,NA
2015,Goodhue,Gross Misdemeanor,192,174,293,0.3626373626373626,1.5689655172413794,0.352112676056338,NA,NA,NA,NA,NA
2015,Goodhue,Misdemeanor,234,246,293,0.2064516129032258,1.2601626016260161,-0.05263157894736842,NA,NA,NA,NA,NA
2015,Goodhue,Juvenile,93,96,76,-0.21518987341772153,0.8229166666666666,-0.23140495867768596,NA,NA,NA,NA,NA
2015,Grant,Felony,4,8,20,0.6363636363636364,2.75,-0.6666666666666666,NA,NA,NA,NA,NA
2015,Grant,Gross Misdemeanor,13,13,25,0.48,1.923076923076923,0,NA,NA,NA,NA,NA
2015,Grant,Misdemeanor,13,9,17,0.35714285714285715,1.5555555555555558,-0.2777777777777778,NA,NA,NA,NA,NA
2015,Grant,Juvenile,13,14,12,-0.07692307692307693,0.9285714285714286,-0.13333333333333333,NA,NA,NA,NA,NA
2015,Hennepin,Felony,2584,2088,7289,0.7048763250883392,3.3884099616858236,-0.05967976710334789,NA,NA,NA,NA,NA
2015,Hennepin,Gross Misdemeanor,2361,2216,7861,0.712916180852442,3.4833032490974727,0.019430051813471502,NA,NA,NA,NA,NA
2015,Hennepin,Misdemeanor,4392,4618,3734,-0.2511514494716879,0.7992637505413598,-0.06909707503179313,NA,NA,NA,NA,NA
2015,Hennepin,Juvenile,1176,1308,1121,-0.314572864321608,0.760703363914373,0.03067484662576687,NA,NA,NA,NA,NA
2015,Houston,Felony,46,54,115,0.5609756097560976,2.277777777777778,-0.20689655172413793,NA,NA,NA,NA,NA
2015,Houston,Gross Misdemeanor,41,48,71,0.42168674698795183,1.7291666666666667,-0.16326530612244897,NA,NA,NA,NA,NA
2015,Houston,Misdemeanor,79,81,98,0.19801980198019803,1.2469135802469136,-0.17708333333333334,NA,NA,NA,NA,NA
2015,Houston,Juvenile,21,21,24,0.125,1.1428571428571428,-0.08695652173913043,NA,NA,NA,NA,NA
2015,Hubbard,Felony,76,50,233,0.7461928934010152,3.9400000000000004,0.288135593220339,NA,NA,NA,NA,NA
2015,Hubbard,Gross Misdemeanor,45,39,97,0.5806451612903226,2.384615384615385,0.18421052631578946,NA,NA,NA,NA,NA
2015,Hubbard,Misdemeanor,15,19,20,0.36666666666666664,1.5789473684210527,-0.2857142857142857,NA,NA,NA,NA,NA
2015,Hubbard,Juvenile,22,15,21,0,1,0.4666666666666667,NA,NA,NA,NA,NA
2015,Isanti,Felony,150,162,281,0.45084745762711864,1.8209876543209877,0.1450381679389313,NA,NA,NA,NA,NA
2015,Isanti,Gross Misdemeanor,138,120,328,0.6129032258064516,2.5833333333333335,0.1794871794871795,NA,NA,NA,NA,NA
2015,Isanti,Misdemeanor,301,269,437,0.3486682808716707,1.5353159851301115,0.09057971014492754,NA,NA,NA,NA,NA
2015,Isanti,Juvenile,58,62,57,0.015873015873015872,1.0161290322580645,-0.17142857142857143,NA,NA,NA,NA,NA
2015,Itasca,Felony,214,195,527,0.6176470588235294,2.6153846153846154,0.10309278350515463,NA,NA,NA,NA,NA
2015,Itasca,Gross Misdemeanor,146,141,286,0.4946236559139785,1.9787234042553192,-0.13095238095238096,NA,NA,NA,NA,NA
2015,Itasca,Misdemeanor,185,177,157,-1.058139534883721,0.48587570621468923,1.3717948717948718,NA,NA,NA,NA,NA
2015,Itasca,Juvenile,132,128,152,0.1292517006802721,1.1484375,-0.007518796992481203,NA,NA,NA,NA,NA
2015,Jackson,Felony,38,24,75,0.6,2.5,1.5333333333333334,NA,NA,NA,NA,NA
2015,Jackson,Gross Misdemeanor,24,29,67,0.6233766233766234,2.655172413793103,-0.3142857142857143,NA,NA,NA,NA,NA
2015,Jackson,Misdemeanor,118,90,159,0.3233082706766917,1.4777777777777776,0.6619718309859155,NA,NA,NA,NA,NA
2015,Jackson,Juvenile,27,29,29,0.12121212121212122,1.1379310344827587,0.038461538461538464,NA,NA,NA,NA,NA
2015,Kanabec,Felony,66,91,191,0.5560975609756098,2.252747252747253,0.015384615384615385,NA,NA,NA,NA,NA
2015,Kanabec,Gross Misdemeanor,49,53,158,0.6602564102564102,2.943396226415094,-0.26865671641791045,NA,NA,NA,NA,NA
2015,Kanabec,Misdemeanor,141,141,181,0.24598930481283424,1.326241134751773,0.08461538461538462,NA,NA,NA,NA,NA
2015,Kanabec,Juvenile,27,27,23,-0.22727272727272727,0.8148148148148148,-0.22857142857142856,NA,NA,NA,NA,NA
2015,Kandiyohi,Felony,171,170,531,0.6810506566604128,3.135294117647059,0.08227848101265822,NA,NA,NA,NA,NA
2015,Kandiyohi,Gross Misdemeanor,106,122,288,0.5986842105263158,2.4918032786885247,-0.03636363636363636,NA,NA,NA,NA,NA
2015,Kandiyohi,Misdemeanor,194,197,262,0.2783882783882784,1.385786802030457,-0.02512562814070352,NA,NA,NA,NA,NA
2015,Kandiyohi,Juvenile,50,75,48,-0.0273972602739726,0.9733333333333333,-0.21875,NA,NA,NA,NA,NA
2015,Kittson,Felony,10,10,30,0.6774193548387096,3.0999999999999996,0.1111111111111111,NA,NA,NA,NA,NA
2015,Kittson,Gross Misdemeanor,4,5,7,0.2857142857142857,1.4,-0.2,NA,NA,NA,NA,NA
2015,Kittson,Misdemeanor,0,0,1,1,Inf,-1,NA,NA,NA,NA,NA
2015,Kittson,Juvenile,4,5,3,-0.25,0.8,-0.3333333333333333,NA,NA,NA,NA,NA
2015,Koochiching,Felony,34,15,197,0.9107142857142857,11.199999999999998,-0.08108108108108109,NA,NA,NA,NA,NA
2015,Koochiching,Gross Misdemeanor,33,16,142,0.864406779661017,7.375000000000002,-0.15384615384615385,NA,NA,NA,NA,NA
2015,Koochiching,Misdemeanor,3,3,27,0.8846153846153846,8.666666666666664,-0.5714285714285714,NA,NA,NA,NA,NA
2015,Koochiching,Juvenile,32,25,43,0.2857142857142857,1.4,0.3333333333333333,NA,NA,NA,NA,NA
2015,Lac qui Parle,Felony,17,12,32,0.52,2.0833333333333335,-0.10526315789473684,NA,NA,NA,NA,NA
2015,Lac qui Parle,Gross Misdemeanor,10,9,18,0.5,2,-0.2857142857142857,NA,NA,NA,NA,NA
2015,Lac qui Parle,Misdemeanor,24,21,15,-0.5,0.6666666666666666,0.2,NA,NA,NA,NA,NA
2015,Lac qui Parle,Juvenile,11,8,11,0,1,0.375,NA,NA,NA,NA,NA
2015,Lake,Felony,24,21,69,0.6666666666666666,2.9999999999999996,0.4117647058823529,NA,NA,NA,NA,NA
2015,Lake,Gross Misdemeanor,29,31,52,0.46551724137931033,1.8709677419354835,0.3181818181818182,NA,NA,NA,NA,NA
2015,Lake,Misdemeanor,17,23,16,-0.045454545454545456,0.9565217391304348,0.0625,NA,NA,NA,NA,NA
2015,Lake,Juvenile,6,8,7,0.1111111111111111,1.125,-0.5384615384615384,NA,NA,NA,NA,NA
2015,Lake Of The Woods,Felony,10,12,45,0.6923076923076923,3.25,-0.4117647058823529,NA,NA,NA,NA,NA
2015,Lake Of The Woods,Gross Misdemeanor,7,9,15,0.5,2,-0.46153846153846156,NA,NA,NA,NA,NA
2015,Lake Of The Woods,Misdemeanor,2,3,3,0.4,1.6666666666666667,-0.5,NA,NA,NA,NA,NA
2015,Lake Of The Woods,Juvenile,2,4,2,0,1,-0.3333333333333333,NA,NA,NA,NA,NA
2015,Le Sueur,Felony,68,73,166,0.6075268817204301,2.547945205479452,0.23636363636363636,NA,NA,NA,NA,NA
2015,Le Sueur,Gross Misdemeanor,32,55,56,0.35294117647058826,1.5454545454545456,-0.37254901960784315,NA,NA,NA,NA,NA
2015,Le Sueur,Misdemeanor,52,73,59,0.12048192771084337,1.136986301369863,-0.38095238095238093,NA,NA,NA,NA,NA
2015,Le Sueur,Juvenile,45,51,32,-0.34210526315789475,0.7450980392156863,0.45161290322580644,NA,NA,NA,NA,NA
2015,Lincoln,Felony,8,7,17,0.36363636363636365,1.5714285714285714,7,NA,NA,NA,NA,NA
2015,Lincoln,Gross Misdemeanor,5,8,12,0.5294117647058824,2.125,-0.4444444444444444,NA,NA,NA,NA,NA
2015,Lincoln,Misdemeanor,15,16,16,0,1,0.07142857142857142,NA,NA,NA,NA,NA
2015,Lincoln,Juvenile,4,5,1,-1.5,0.4,1,NA,NA,NA,NA,NA
2015,Lyon,Felony,69,84,286,0.7647058823529411,4.249999999999999,-0.1375,NA,NA,NA,NA,NA
2015,Lyon,Gross Misdemeanor,77,101,167,0.5,2,-0.15384615384615385,NA,NA,NA,NA,NA
2015,Lyon,Misdemeanor,163,168,164,0.08695652173913043,1.0952380952380951,-0.07386363636363637,NA,NA,NA,NA,NA
2015,Lyon,Juvenile,56,58,49,-0.13725490196078433,0.8793103448275862,0.037037037037037035,NA,NA,NA,NA,NA
2015,McLeod,Felony,72,51,178,0.7866108786610879,4.686274509803923,-0.1724137931034483,NA,NA,NA,NA,NA
2015,McLeod,Gross Misdemeanor,23,16,53,0.8584070796460177,7.0625,-0.6461538461538462,NA,NA,NA,NA,NA
2015,McLeod,Misdemeanor,1,0,1,1,Inf,-0.9933333333333333,NA,NA,NA,NA,NA
2015,McLeod,Juvenile,21,21,27,0.5116279069767442,2.047619047619048,-0.6111111111111112,NA,NA,NA,NA,NA
2015,Mahnomen,Felony,14,23,49,0.8544303797468354,6.869565217391305,-0.7741935483870968,NA,NA,NA,NA,NA
2015,Mahnomen,Gross Misdemeanor,14,17,29,0.6382978723404256,2.7647058823529416,-0.2222222222222222,NA,NA,NA,NA,NA
2015,Mahnomen,Misdemeanor,0,1,2,0,1,-1,NA,NA,NA,NA,NA
2015,Mahnomen,Juvenile,5,14,4,0.5172413793103449,2.0714285714285716,-0.7727272727272727,NA,NA,NA,NA,NA
2015,Marshall,Felony,72,55,216,0.06779661016949153,1.0727272727272728,2,NA,NA,NA,NA,NA
2015,Marshall,Gross Misdemeanor,41,41,96,-0.3225806451612903,0.7560975609756098,1.411764705882353,NA,NA,NA,NA,NA
2015,Marshall,Misdemeanor,106,70,126,-34,0.02857142857142857,52,NA,NA,NA,NA,NA
2015,Marshall,Juvenile,35,48,35,-2.6923076923076925,0.2708333333333333,3.375,NA,NA,NA,NA,NA
2015,Martin,Felony,93,93,278,0.5528846153846154,2.2365591397849465,0.19230769230769232,NA,NA,NA,NA,NA
2015,Martin,Gross Misdemeanor,75,76,119,0.2,1.25,0.5306122448979592,NA,NA,NA,NA,NA
